GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Total: - With a disability:,Margin of Error; Total: - With a disability:,Estimate; Total: - With a disability: - Male,Margin of Error; Total: - With a disability: - Male,Estimate; Total: - With a disability: - Female,Margin of Error; Total: - With a disability: - Female,Estimate; Total: - No disability:,Margin of Error; Total: - No disability:,Estimate; Total: - No disability: - Male,Margin of Error; Total: - No disability: - Male,Estimate; Total: - No disability: - Female,Margin of Error; Total: - No disability: - Female
8600000US82001,82001,ZCTA5 82001,30978,2176,19600,4235,23086,7267,13542,9904,31760,2310,37214,3193,25317,2508
8600000US82005,82005,ZCTA5 82005,-,**,-,**,-,**,-,**,-,**,-,**,-,**
8600000US82009,82009,ZCTA5 82009,42097,1942,28351,7202,35637,10423,21604,8512,43072,2616,52567,2909,36113,2612
8600000US82051,82051,ZCTA5 82051,18750,10421,-,**,-,**,-,**,18750,10421,-,**,-,**
8600000US82052,82052,ZCTA5 82052,-,**,-,**,-,**,-,**,-,**,-,**,-,**
8600000US82054,82054,ZCTA5 82054,37614,23439,68333,26677,68667,21478,-,**,35369,16296,60842,32659,22365,16148
8600000US82059,82059,ZCTA5 82059,37969,13932,-,**,-,**,-,**,37969,13932,-,**,-,**
8600000US82061,82061,ZCTA5 82061,-,**,-,**,-,**,-,**,-,**,-,**,-,**
8600000US82070,82070,ZCTA5 82070,20626,1390,15597,6026,23272,3834,5714,5538,20974,1326,23728,2390,16555,2726
8600000US82073,82073,ZCTA5 82073,-,**,-,**,-,**,-,**,-,**,-,**,-,**
8600000US82081,82081,ZCTA5 82081,72054,32366,-,**,-,**,-,**,72054,32366,-,**,-,**
8600000US82082,82082,ZCTA5 82082,36452,5015,50455,19844,51591,20187,21250,15043,35323,6970,36786,19174,29857,10878
8600000US82083,82083,ZCTA5 82083,21053,6014,-,**,-,**,-,**,21053,6014,30179,18596,16875,5015
8600000US82084,82084,ZCTA5 82084,-,**,-,**,-,**,-,**,-,**,-,**,-,**
8600000US82201,82201,ZCTA5 82201,26307,4886,19831,5440,28393,13822,10556,8173,27089,6425,36583,7382,21539,3801
8600000US82212,82212,ZCTA5 82212,22875,7117,50536,47789,50893,38106,-,**,22500,7069,26806,10256,17361,4400
8600000US82214,82214,ZCTA5 82214,22406,10716,35577,25698,36058,7471,-,**,22170,9100,50208,28082,19250,8173
8600000US82219,82219,ZCTA5 82219,-,**,-,**,-,**,-,**,-,**,-,**,-,**
8600000US82224,82224,ZCTA5 82224,-,**,-,**,-,**,-,**,-,**,-,**,-,**
8600000US82242,82242,ZCTA5 82242,40813,782,-,**,-,**,-,**,40750,715,-,**,41313,289
8600000US82332,82332,ZCTA5 82332,43250,29818,-,**,-,**,-,**,43250,29818,42938,26089,-,**
8600000US82334,82334,ZCTA5 82334,43833,5368,47708,12166,47917,6746,-,**,43417,5967,65250,10053,30000,11567
8600000US82335,82335,ZCTA5 82335,-,**,-,**,-,**,-,**,-,**,-,**,-,**
8600000US82401,82401,ZCTA5 82401,30758,2340,23367,5448,22804,3225,30043,15380,32012,2485,43551,6177,24045,4111
8600000US82410,82410,ZCTA5 82410,30417,4830,19732,10590,43472,23025,17143,5515,31399,4868,40673,13490,27807,3267
8600000US82414,82414,ZCTA5 82414,29720,2510,20431,10765,20129,16377,25137,20016,31001,2809,42542,5051,23121,2096
8600000US82420,82420,ZCTA5 82420,27692,7970,23393,12628,24821,9047,18571,18448,34375,15032,56375,13298,9758,9104
8600000US82422,82422,ZCTA5 82422,-,**,-,**,-,**,-,**,-,**,-,**,-,**
8600000US82428,82428,ZCTA5 82428,33750,11016,-,**,-,**,-,**,33750,11016,40938,24626,32083,12039
8600000US82431,82431,ZCTA5 82431,29021,3613,31510,16660,40592,15656,6071,5446,28417,4209,49899,3820,15219,4066
8600000US82432,82432,ZCTA5 82432,25000,6498,27917,4499,-,**,26563,8454,24063,7707,28750,5719,17708,11817
8600000US82434,82434,ZCTA5 82434,24000,7558,-,**,-,**,-,**,24000,7558,23750,10344,42813,38629
8600000US82443,82443,ZCTA5 82443,25592,2082,14485,7505,15598,9886,12143,8165,27327,4570,38208,6227,23457,3568
8600000US82450,82450,ZCTA5 82450,23304,17914,-,**,-,**,-,**,23304,17914,19511,7109,-,**
8600000US82501,82501,ZCTA5 82501,26369,1171,19098,3492,22239,2370,12312,2895,28203,1780,37538,3664,21348,1220
8600000US82515,82515,ZCTA5 82515,28529,3510,26500,19418,-,**,26750,18338,28824,3518,30625,6172,25750,7836
8600000US82520,82520,ZCTA5 82520,29246,3132,20556,6939,24432,12976,14000,7325,30180,2496,35764,2921,24108,2393
8600000US82601,82601,ZCTA5 82601,31520,857,20746,6474,22352,7766,14650,10431,32108,916,43154,3294,25289,1597
8600000US82604,82604,ZCTA5 82604,32302,1702,22096,8358,31776,17089,11395,8164,33305,2483,45146,2927,24482,1975
8600000US82630,82630,ZCTA5 82630,76023,383,-,**,-,**,-,**,76023,383,-,**,-,**
8600000US82637,82637,ZCTA5 82637,32270,7700,29917,5565,29750,15812,30063,19155,35625,8706,52361,11871,23620,2052
8600000US82638,82638,ZCTA5 82638,-,**,-,**,-,**,-,**,-,**,-,**,-,**
8600000US82640,82640,ZCTA5 82640,-,**,-,**,-,**,-,**,-,**,-,**,-,**
8600000US82646,82646,ZCTA5 82646,-,**,-,**,-,**,-,**,-,**,-,**,-,**
8600000US82648,82648,ZCTA5 82648,-,**,-,**,-,**,-,**,-,**,-,**,-,**
8600000US82649,82649,ZCTA5 82649,30000,4540,12375,6217,22708,7909,9318,6450,32689,3378,43295,11874,20667,6324
8600000US82701,82701,ZCTA5 82701,40031,9723,40655,14275,48056,21443,26542,17205,37339,9173,57722,6585,21674,2795
8600000US82714,82714,ZCTA5 82714,19762,8264,-,**,-,**,-,**,19762,8264,48750,29216,18523,10718
8600000US82715,82715,ZCTA5 82715,-,**,-,**,-,**,-,**,-,**,-,**,-,**
8600000US82716,82716,ZCTA5 82716,35175,3485,42298,10043,43929,11542,35046,30823,34483,3754,50329,5317,24080,2710
8600000US82727,82727,ZCTA5 82727,58295,10149,-,**,-,**,-,**,58920,9876,69444,13437,42838,14208
8600000US82731,82731,ZCTA5 82731,-,**,-,**,-,**,-,**,-,**,-,**,-,**
8600000US82801,82801,ZCTA5 82801,31631,1123,22083,8631,25160,9129,14479,7933,32300,1507,40236,5147,26332,2041
8600000US82831,82831,ZCTA5 82831,40515,14600,-,**,-,**,-,**,40515,14600,41875,36003,40096,20364
8600000US82832,82832,ZCTA5 82832,51188,21567,-,**,-,**,-,**,50438,28100,58491,17077,16080,9466
8600000US82833,82833,ZCTA5 82833,109342,1451,-,**,-,**,-,**,109342,1451,-,**,-,**
8600000US82842,82842,ZCTA5 82842,40807,7076,-,**,-,**,-,**,40807,7076,56862,21970,28240,12252
8600000US82844,82844,ZCTA5 82844,-,**,-,**,-,**,-,**,-,**,-,**,-,**
8600000US82845,82845,ZCTA5 82845,-,**,-,**,-,**,-,**,-,**,-,**,-,**
8600000US82901,82901,ZCTA5 82901,34713,4747,34226,9774,59222,7086,13097,6612,34789,5063,51118,2130,23873,3457
8600000US82922,82922,ZCTA5 82922,-,**,-,**,-,**,-,**,-,**,-,**,-,**
8600000US82923,82923,ZCTA5 82923,29145,18753,-,**,-,**,-,**,28816,16097,28816,16097,-,**
8600000US82929,82929,ZCTA5 82929,-,**,-,**,-,**,-,**,-,**,-,**,-,**
8600000US82930,82930,ZCTA5 82930,24535,2792,21672,4752,21627,16770,21813,15056,25384,2889,40123,6855,18297,4215
8600000US82932,82932,ZCTA5 82932,55707,36069,71667,43239,71667,43239,-,**,39554,33625,66397,12669,27125,7299
8600000US82933,82933,ZCTA5 82933,42660,12502,-,**,-,**,-,**,43429,17554,75608,36550,38250,28463
8600000US82936,82936,ZCTA5 82936,-,**,-,**,-,**,-,**,-,**,-,**,-,**
8600000US82937,82937,ZCTA5 82937,31698,4146,55128,46302,57051,10103,"2,500-",***,31227,4247,52283,14320,20272,2790
8600000US82938,82938,ZCTA5 82938,45694,19512,-,**,-,**,-,**,45694,19512,-,**,-,**
8600000US82941,82941,ZCTA5 82941,47560,6746,59124,2146,60956,23770,58937,1382,45517,7770,68345,7301,25647,8931
8600000US82943,82943,ZCTA5 82943,28488,2631,-,**,-,**,-,**,37578,18716,-,**,-,**
8600000US83011,83011,ZCTA5 83011,25050,21950,-,**,-,**,-,**,25050,21950,25650,326,5000,4318
8600000US83013,83013,ZCTA5 83013,26858,10714,28750,19630,-,**,28750,19630,26858,10798,43393,39773,25541,20432
8600000US83014,83014,ZCTA5 83014,35504,4416,51750,21945,-,**,-,**,35373,4615,40086,10768,22800,10001
8600000US83025,83025,ZCTA5 83025,-,**,-,**,-,**,-,**,-,**,-,**,-,**
8600000US83101,83101,ZCTA5 83101,40475,7293,41786,16639,48375,23051,40446,28343,39938,7905,59758,8091,21886,6221
8600000US83110,83110,ZCTA5 83110,24603,5844,39773,18283,55227,54934,39545,30985,24189,4189,41680,9638,19776,2377
8600000US83114,83114,ZCTA5 83114,35076,4058,36389,9342,36597,13247,-,**,33977,7298,42054,12031,6504,1020
8600000US83119,83119,ZCTA5 83119,17589,10330,-,**,-,**,-,**,17589,10330,-,**,17857,12065
8600000US83121,83121,ZCTA5 83121,-,**,-,**,-,**,-,**,-,**,-,**,-,**
8600000US83122,83122,ZCTA5 83122,36220,3849,-,**,-,**,-,**,35762,5973,51765,30136,35030,32643
8600000US83123,83123,ZCTA5 83123,49107,7641,82813,55177,83438,36500,-,**,48214,8364,57083,4841,28281,5996
8600000US83128,83128,ZCTA5 83128,42313,7430,50357,41666,60417,36369,18929,2113,42250,7382,54554,11437,35417,8119
8600000US83201,83201,ZCTA5 83201,20249,1427,11811,2488,11900,2297,11582,5116,20990,1421,28099,4472,16201,1017
8600000US83202,83202,ZCTA5 83202,27325,2472,16755,10002,30833,10546,8210,3397,28062,2908,37320,5092,20260,1994
8600000US83203,83203,ZCTA5 83203,21591,4391,21932,4515,30446,16032,19750,2804,19625,9665,19583,13886,19688,12998
8600000US83204,83204,ZCTA5 83204,22243,1684,11719,4857,18393,5870,9631,1921,23356,1681,30511,4540,16793,3073
8600000US83209,83209,ZCTA5 83209,4163,558,"2,500-",***,"2,500-",***,-,**,4181,528,5625,1593,3712,404
8600000US83212,83212,ZCTA5 83212,40000,24283,-,**,-,**,-,**,40000,23616,51875,20639,12143,5116
8600000US83215,83215,ZCTA5 83215,-,**,-,**,-,**,-,**,-,**,-,**,-,**
8600000US83221,83221,ZCTA5 83221,25157,1850,16758,7442,21512,15883,15323,6754,25701,1502,32850,3911,17662,2873
8600000US83223,83223,ZCTA5 83223,23250,12300,-,**,-,**,-,**,23000,15630,25000,10568,11000,4573
8600000US83233,83233,ZCTA5 83233,-,**,-,**,-,**,-,**,-,**,-,**,-,**
8600000US83236,83236,ZCTA5 83236,30272,7136,42344,31666,40469,33476,-,**,29038,7160,36875,9514,15729,8155
8600000US83244,83244,ZCTA5 83244,26827,4376,-,**,-,**,-,**,26528,8353,30000,11280,13250,11760
8600000US83252,83252,ZCTA5 83252,25321,6303,23333,18886,30978,10791,10000,4469,25464,6508,35444,5753,12090,3375
8600000US83254,83254,ZCTA5 83254,24543,4207,16563,5671,20000,10630,9531,3392,25590,3626,41125,6252,14448,2594
8600000US83263,83263,ZCTA5 83263,23869,2461,17917,7917,22226,8110,7647,3589,24661,2618,33027,4626,14594,2451
8600000US83272,83272,ZCTA5 83272,19100,2572,-,**,-,**,-,**,18850,1870,35536,8500,8500,5235
8600000US83277,83277,ZCTA5 83277,41364,18425,-,**,-,**,-,**,42045,14132,57865,10969,36458,25147
8600000US83301,83301,ZCTA5 83301,22826,1327,21010,4040,25052,8294,18072,3646,23037,1427,30461,1291,17820,1891
8600000US83302,83302,ZCTA5 83302,23478,720,-,**,-,**,-,**,23370,691,23913,406,20938,10350
8600000US83318,83318,ZCTA5 83318,23583,1074,12469,6951,19950,7904,9135,4757,24140,1064,29402,3390,17719,2177
8600000US83332,83332,ZCTA5 83332,23581,5479,21250,10385,45741,31802,14635,9382,23902,5747,29034,3462,16793,4449
8600000US83335,83335,ZCTA5 83335,22058,1338,22750,2478,23063,6670,20417,19060,21957,1491,24792,6702,20000,3049
8600000US83336,83336,ZCTA5 83336,25044,2253,14779,12642,17083,13269,-,**,25439,2237,30619,3246,19808,3694
8600000US83338,83338,ZCTA5 83338,24212,2553,19595,6088,26713,16765,9984,5099,25073,2200,30237,2830,17068,2041
8600000US83340,83340,ZCTA5 83340,32433,3230,70125,57365,70739,65364,50625,42774,32013,3140,37813,4697,27051,2821
8600000US83341,83341,ZCTA5 83341,24900,3637,22788,6097,23083,19428,22463,12818,25321,3847,32885,5909,16769,5321
8600000US83346,83346,ZCTA5 83346,30617,2127,20000,16202,25313,24017,15938,10169,30917,1832,33750,4071,18854,9148
8600000US83350,83350,ZCTA5 83350,23831,2353,13607,4122,25547,17229,11159,3529,24598,2074,32096,3753,13046,2341
8600000US83352,83352,ZCTA5 83352,22980,2652,11774,2641,10921,6634,13250,9199,24009,2633,31610,3614,14236,3425
8600000US83354,83354,ZCTA5 83354,-,**,-,**,-,**,-,**,-,**,-,**,-,**
8600000US83401,83401,ZCTA5 83401,23855,1620,15413,5057,25192,15242,12500,4641,24543,1605,34200,2228,18741,2384
8600000US83402,83402,ZCTA5 83402,21449,1913,14949,2567,14983,8763,14896,4622,22917,1844,30569,1816,17842,2053
8600000US83404,83404,ZCTA5 83404,27629,2689,10573,3183,13125,10121,9754,2903,29472,2718,43750,5634,19079,1787
8600000US83406,83406,ZCTA5 83406,34533,4524,23158,12555,43000,39300,16053,14980,35238,4132,50469,3993,21094,1609
8600000US83425,83425,ZCTA5 83425,25513,3305,42083,31827,40833,37715,-,**,25224,6710,27465,7529,15481,3307
8600000US83427,83427,ZCTA5 83427,25881,5433,26645,3402,30227,6384,25625,17608,25300,8131,37000,5616,11371,3004
8600000US83429,83429,ZCTA5 83429,27083,12391,22813,15649,13269,7441,25357,3453,34063,13989,37321,11055,22422,17035
8600000US83433,83433,ZCTA5 83433,30000,3390,-,**,-,**,-,**,30000,3390,-,**,-,**
8600000US83435,83435,ZCTA5 83435,21012,7680,13571,11072,-,**,-,**,21488,6556,31667,14553,11438,4432
8600000US83436,83436,ZCTA5 83436,24125,3927,11563,7131,-,**,-,**,25000,3518,35341,7300,20208,11498
8600000US83440,83440,ZCTA5 83440,9627,683,9727,2894,10346,3142,7500,6802,9621,692,13315,1573,6671,629
8600000US83444,83444,ZCTA5 83444,20658,2059,23229,3289,23802,3429,16518,4170,20217,3292,21509,2140,15988,4181
8600000US83445,83445,ZCTA5 83445,24060,2471,13365,7936,18859,15097,8824,4638,24814,2389,36271,2389,15948,2297
8600000US83451,83451,ZCTA5 83451,28306,5908,28750,3718,23750,22857,29000,465,28095,7214,37344,8444,22560,4639
8600000US83452,83452,ZCTA5 83452,30368,4780,37614,24241,25875,18838,-,**,30319,5058,29417,5002,30794,10548
8600000US83455,83455,ZCTA5 83455,30952,1244,30927,7896,31573,9511,21406,17966,30960,1706,31756,5719,26871,5536
8600000US83463,83463,ZCTA5 83463,"2,500-",***,-,**,-,**,-,**,"2,500-",***,-,**,-,**
8600000US83466,83466,ZCTA5 83466,40385,21873,-,**,-,**,-,**,47500,22251,54702,44606,27344,21893
8600000US83468,83468,ZCTA5 83468,18333,17922,-,**,-,**,-,**,25227,16550,64063,21462,17917,16753
8600000US83469,83469,ZCTA5 83469,-,**,-,**,-,**,-,**,-,**,-,**,-,**
8600000US83501,83501,ZCTA5 83501,28006,1560,22163,6075,28438,7734,15896,6957,28655,1741,34847,2773,24475,1472
8600000US83522,83522,ZCTA5 83522,23771,3545,19010,2272,19375,4379,13125,11337,24513,5193,37614,5581,19779,3596
8600000US83526,83526,ZCTA5 83526,23295,8917,6607,5099,6786,6306,-,**,24886,12701,35833,12738,23125,9645
8600000US83536,83536,ZCTA5 83536,20819,2319,19318,5982,28611,11167,12500,7715,21010,2635,30051,2682,12283,3421
8600000US83537,83537,ZCTA5 83537,25645,3686,22917,9777,24375,9580,-,**,26204,4368,33833,4087,20375,3386
8600000US83541,83541,ZCTA5 83541,31184,5624,37188,18549,35625,10278,-,**,30250,7297,39792,6398,20000,5000
8600000US83543,83543,ZCTA5 83543,23690,2915,16250,11790,17750,14942,14375,13445,25417,3804,28542,3364,21842,1859
8600000US83544,83544,ZCTA5 83544,22929,2255,14671,6122,19091,4009,10650,6123,24766,2333,34333,8021,21333,1399
8600000US83546,83546,ZCTA5 83546,26042,3757,39583,20552,45714,9243,10938,9926,23864,5262,31250,5431,12955,5658
8600000US83547,83547,ZCTA5 83547,13824,1489,-,**,-,**,-,**,13456,1814,16500,5932,4276,3408
8600000US83555,83555,ZCTA5 83555,25417,5452,12917,8279,12500,5484,27750,23930,26786,5620,38542,4631,17813,4664
8600000US83601,83601,ZCTA5 83601,-,**,-,**,-,**,-,**,-,**,-,**,-,**
8600000US83602,83602,ZCTA5 83602,-,**,-,**,-,**,-,**,-,**,-,**,-,**
8600000US83615,83615,ZCTA5 83615,17981,15605,-,**,-,**,-,**,19231,16767,30893,7566,15833,8857
8600000US83616,83616,ZCTA5 83616,41989,6280,33814,8143,38115,6903,26909,10678,43342,6100,62401,6276,26750,4187
8600000US83619,83619,ZCTA5 83619,27229,3257,27125,19389,40194,6974,6602,1040,27244,3310,31980,5796,21888,3108
8600000US83623,83623,ZCTA5 83623,19028,3833,17045,6873,21917,21801,12750,8747,19350,5310,30714,12392,12295,1771
8600000US83626,83626,ZCTA5 83626,24348,3881,30357,23776,39583,8001,15469,8569,24239,3510,30846,6626,18693,4024
8600000US83628,83628,ZCTA5 83628,20398,3151,24659,4813,22361,14217,24697,6886,19606,2914,25094,6808,16307,2689
8600000US83636,83636,ZCTA5 83636,-,**,-,**,-,**,-,**,-,**,-,**,-,**
8600000US83641,83641,ZCTA5 83641,21376,1504,12243,9090,11369,9856,16667,13848,21707,1854,25951,7160,14401,7286
8600000US83642,83642,ZCTA5 83642,32185,2654,31921,15080,45160,18591,12600,2951,32201,2807,42266,5345,22891,1905
8600000US83644,83644,ZCTA5 83644,33199,3114,10200,3773,8438,8178,11700,3446,34406,3042,45056,10147,25995,3351
8600000US83646,83646,ZCTA5 83646,34457,2403,19059,4869,18219,8960,19649,17402,35054,2641,46867,7005,26248,2132
8600000US83647,83647,ZCTA5 83647,24577,2172,19167,4155,21250,19975,15720,4912,25265,2280,30106,6883,21548,3183
8600000US83648,83648,ZCTA5 83648,22447,3730,20724,492,-,**,-,**,23346,4045,26555,1997,14597,5627
8600000US83651,83651,ZCTA5 83651,23082,1795,12371,4843,13783,8518,11373,6608,24088,1869,28149,3264,19641,3309
8600000US83657,83657,ZCTA5 83657,40323,33714,-,**,-,**,-,**,40726,19000,41371,1963,-,**
8600000US83660,83660,ZCTA5 83660,24125,3485,19853,7379,25667,3971,5909,4091,24493,4349,30651,2988,18510,6514
8600000US83666,83666,ZCTA5 83666,-,**,-,**,-,**,-,**,-,**,-,**,-,**
8600000US83669,83669,ZCTA5 83669,31624,4226,22473,14633,36563,27255,21500,5095,31961,4897,44192,7120,21945,4022
8600000US83670,83670,ZCTA5 83670,13173,7149,-,**,-,**,-,**,14135,7490,45469,35211,9500,4962
8600000US83671,83671,ZCTA5 83671,-,**,-,**,-,**,-,**,-,**,-,**,-,**
8600000US83672,83672,ZCTA5 83672,21148,1806,15182,7279,17339,13782,9978,2135,21681,1913,22063,2703,19734,4500
8600000US83677,83677,ZCTA5 83677,-,**,-,**,-,**,-,**,-,**,-,**,-,**
8600000US83686,83686,ZCTA5 83686,23914,1942,15740,1383,21250,11364,14844,3223,24541,2274,30454,1556,19799,2777
8600000US83687,83687,ZCTA5 83687,24293,1633,18641,9087,22050,6942,13033,3503,25099,1596,30224,2437,20263,2269
8600000US83702,83702,ZCTA5 83702,29872,3621,27829,15937,29365,23112,14929,5054,30259,3650,33658,6193,26803,4742
8600000US83703,83703,ZCTA5 83703,26905,1969,18214,12431,21375,13110,13720,5707,27438,4448,30846,6105,26199,3294
8600000US83704,83704,ZCTA5 83704,26168,1334,16667,6657,20605,8268,15275,9676,26679,1349,30775,1648,22685,1627
8600000US83705,83705,ZCTA5 83705,24069,1623,20809,4722,21076,5451,20658,8262,24515,1722,26250,2441,22742,2039
8600000US83706,83706,ZCTA5 83706,22016,1469,12799,5870,12112,10240,13393,7172,22539,2262,28910,3426,19935,3078
8600000US83709,83709,ZCTA5 83709,32295,1395,22656,6222,26172,8945,17609,12051,33068,1934,40435,1616,25549,1498
8600000US83713,83713,ZCTA5 83713,27440,3392,11793,7101,7639,3339,15185,3646,28967,4043,38812,7029,25397,3065
8600000US83714,83714,ZCTA5 83714,28862,2705,12476,8958,17533,9722,11486,6067,29537,2359,40914,7349,25295,2630
8600000US83804,83804,ZCTA5 83804,27154,4896,38882,19487,-,**,-,**,26250,6052,29100,21525,22829,4554
8600000US83808,83808,ZCTA5 83808,30875,6309,-,**,-,**,-,**,30875,6309,36250,19812,22083,14955
8600000US83810,83810,ZCTA5 83810,31618,6439,-,**,-,**,-,**,32523,6679,48707,17486,16850,12571
8600000US83811,83811,ZCTA5 83811,14295,4265,10982,6196,10179,6227,23438,21036,14567,5819,20109,11683,14149,1639
8600000US83814,83814,ZCTA5 83814,21248,1520,17937,4189,17791,11738,18012,3563,21686,1511,30164,3987,16436,1832
8600000US83823,83823,ZCTA5 83823,26555,5108,25313,18761,32727,25055,21094,9414,26689,4917,38793,3414,18500,4240
8600000US83824,83824,ZCTA5 83824,22847,4997,27679,7338,23750,23164,-,**,20500,5662,24583,9949,17969,3934
8600000US83826,83826,ZCTA5 83826,-,**,-,**,-,**,-,**,-,**,-,**,-,**
8600000US83827,83827,ZCTA5 83827,19375,5791,"2,500-",***,-,**,-,**,20469,5420,20313,2842,30208,26913
8600000US83830,83830,ZCTA5 83830,28633,11362,-,**,-,**,-,**,28828,11368,35972,18639,10089,8543
8600000US83833,83833,ZCTA5 83833,26356,2487,18750,12267,25833,13056,"2,500-",***,27134,5888,34107,14524,21932,5087
8600000US83834,83834,ZCTA5 83834,37708,14998,-,**,-,**,-,**,31750,15233,43250,7893,11304,7170
8600000US83835,83835,ZCTA5 83835,24859,4762,29145,9978,29605,13848,26917,15202,24728,4511,35453,5980,21243,1537
8600000US83837,83837,ZCTA5 83837,24514,4989,31979,8270,35375,8390,28250,26727,23241,5536,26518,6072,18421,7816
8600000US83840,83840,ZCTA5 83840,19091,7192,-,**,-,**,-,**,19091,7663,31500,7673,15962,10927
8600000US83843,83843,ZCTA5 83843,17415,1376,14022,7075,18784,14029,9159,3823,17594,1593,19325,2286,16420,1752
8600000US83844,83844,ZCTA5 83844,3750,786,3654,3106,2656,2504,5125,4193,3754,845,4076,893,3302,1320
8600000US83846,83846,ZCTA5 83846,27250,7380,25000,14681,50625,47763,20417,16225,27250,9136,35000,17176,17344,7354
8600000US83847,83847,ZCTA5 83847,30750,20837,-,**,-,**,-,**,30250,20424,38945,20343,18910,11833
8600000US83850,83850,ZCTA5 83850,21971,5461,15962,4770,18661,15559,14583,3827,25000,4585,35109,11363,19615,6554
8600000US83852,83852,ZCTA5 83852,25162,7895,"2,500-",***,-,**,-,**,25509,6720,26757,5151,16719,10932
8600000US83854,83854,ZCTA5 83854,28745,2184,16343,8563,16875,10925,16118,11693,29581,1930,32922,2175,25020,3131
8600000US83857,83857,ZCTA5 83857,29542,4365,31250,12139,-,**,-,**,28417,5794,32639,7205,23980,6424
8600000US83858,83858,ZCTA5 83858,25103,3685,26439,8789,40663,19993,25224,19991,24669,4228,29855,2339,20136,3276
8600000US83860,83860,ZCTA5 83860,23829,4764,18793,8900,28750,25857,17759,16638,24747,5439,30401,10762,22229,6044
8600000US83866,83866,ZCTA5 83866,29375,25088,-,**,-,**,-,**,29375,25088,-,**,-,**
8600000US83867,83867,ZCTA5 83867,25926,4000,-,**,-,**,-,**,26250,5024,33407,22166,24479,6942
8600000US83871,83871,ZCTA5 83871,31974,2731,25455,9000,30179,20661,25341,8299,33313,3682,42578,3004,23068,4881
8600000US83872,83872,ZCTA5 83872,40625,11228,-,**,-,**,-,**,41406,10381,55288,24125,20294,11519
8600000US83874,83874,ZCTA5 83874,-,**,-,**,-,**,-,**,-,**,-,**,-,**
8600000US83876,83876,ZCTA5 83876,23384,2342,23889,3878,24750,5726,22813,8008,23291,2732,23534,3845,22938,4385
8600000US84001,84001,ZCTA5 84001,58245,7278,57188,37512,57188,37512,-,**,58271,9412,60822,4188,25455,19557
8600000US84003,84003,ZCTA5 84003,28958,3859,17945,5322,20823,6877,9695,9544,30342,2807,46586,3713,16433,1904
8600000US84005,84005,ZCTA5 84005,37122,3861,11542,9530,31484,8631,10438,4697,37610,4797,51586,1712,16783,3574
8600000US84007,84007,ZCTA5 84007,44792,9761,-,**,-,**,-,**,44792,9716,51705,13875,36042,12650
8600000US84010,84010,ZCTA5 84010,29216,1995,18670,5584,26486,11682,15372,2055,29921,1696,37144,3660,20382,2503
8600000US84015,84015,ZCTA5 84015,27818,1402,22679,5585,31101,7137,17991,4561,28318,1563,39285,1906,20304,1502
8600000US84021,84021,ZCTA5 84021,30159,5324,40000,12765,45208,21734,15972,14399,29107,5715,44441,5158,13875,4431
8600000US84022,84022,ZCTA5 84022,42356,8747,56172,21586,-,**,-,**,41635,8253,45833,7320,33750,17471
8600000US84024,84024,ZCTA5 84024,19375,3555,-,**,-,**,-,**,19375,3555,16250,7218,20625,1401
8600000US84026,84026,ZCTA5 84026,30542,4185,-,**,-,**,-,**,30521,5019,35850,6529,23889,8505
8600000US84027,84027,ZCTA5 84027,26950,23582,-,**,-,**,-,**,26650,13339,40357,34414,-,**
8600000US84028,84028,ZCTA5 84028,21765,11068,-,**,-,**,-,**,23000,15593,45625,40567,11250,6204
8600000US84029,84029,ZCTA5 84029,37369,4511,34444,17945,26500,16692,71413,60657,37407,4701,50442,5843,23011,5256
8600000US84032,84032,ZCTA5 84032,30929,1507,12478,5695,18906,18507,11765,2526,31361,1381,41167,3314,19662,2933
8600000US84033,84033,ZCTA5 84033,40800,3818,42000,25409,46250,16806,-,**,40500,4035,54583,14291,29479,11142
8600000US84034,84034,ZCTA5 84034,25694,4995,-,**,-,**,-,**,25893,5713,30000,24215,16563,5802
8600000US84037,84037,ZCTA5 84037,35580,3883,24094,14285,41875,30897,17740,7775,36197,3444,56447,6082,19790,2850
8600000US84043,84043,ZCTA5 84043,35008,2660,33301,13098,48036,17019,10116,3173,35116,2780,51291,1541,17636,1803
8600000US84047,84047,ZCTA5 84047,29359,1724,24728,7698,30313,8246,17862,8080,29598,1763,33337,3389,25998,1588
8600000US84049,84049,ZCTA5 84049,42104,8823,30278,15158,31111,2353,-,**,45090,9813,52500,13339,22412,13704
8600000US84051,84051,ZCTA5 84051,51597,21378,-,**,-,**,-,**,51597,21378,70909,23252,45536,24628
8600000US84053,84053,ZCTA5 84053,47969,2484,-,**,-,**,-,**,48125,2527,54000,9243,33864,15122
8600000US84054,84054,ZCTA5 84054,33726,4655,28828,16873,29844,18069,22679,21834,34656,4737,46198,7564,23523,2261
8600000US84055,84055,ZCTA5 84055,35656,4871,34821,22595,58750,13396,33661,567,35757,6747,46694,4785,19583,8917
8600000US84056,84056,ZCTA5 84056,26593,3895,-,**,-,**,-,**,26129,4362,36089,5197,12393,3268
8600000US84057,84057,ZCTA5 84057,22035,1452,17555,4873,18228,5014,15481,7875,22332,1607,30573,1430,15035,1753
